기준일자,KOSPI지수-종가,A005930-삼성전자-시가,A005930-삼성전자-종가,A000660-SK하이닉스-시가,A000660-SK하이닉스-종가,A006400-삼성SDI-시가,A006400-삼성SDI-종가,A005380-현대차-시가,A005380-현대차-종가,A000270-기아-시가,A000270-기아-종가,A005490-POSCO홀딩스-시가,A005490-POSCO홀딩스-종가,A012330-현대모비스-시가,A012330-현대모비스-종가,A015760-한국전력-시가,A015760-한국전력-종가,A033780-KT&G-시가,A033780-KT&G-종가,A003550-LG-시가,A003550-LG-종가
20041110,860.54,8640.0,8780.0,11500.0,12000.0,95000.0,95500.0,54500.0,54100.0,11050.0,11000.0,170000.0,173000.0,60700.0,60500.0,23200.0,23950.0,30700.0,30950.0,15586.0,16059.0
20041111,861.26,8780.0,8740.0,11800.0,11750.0,95100.0,100000.0,53600.0,54400.0,11000.0,11050.0,173000.0,172500.0,60500.0,60600.0,23900.0,23850.0,31250.0,30900.0,16153.0,16012.0
20041112,876.67,8980.0,8970.0,12100.0,11900.0,101500.0,103500.0,55500.0,55800.0,11150.0,11150.0,175000.0,176500.0,61800.0,62700.0,24000.0,23850.0,30950.0,31750.0,16106.0,16107.0
20041115,882.33,9060.0,9130.0,12100.0,12200.0,105500.0,104500.0,55800.0,55200.0,11150.0,10800.0,180000.0,180500.0,63000.0,64000.0,24200.0,24250.0,31600.0,32250.0,15917.0,15729.0
20041116,876.61,9180.0,9110.0,12400.0,12250.0,104000.0,105500.0,54700.0,54100.0,10700.0,10750.0,181000.0,179000.0,63500.0,62300.0,24300.0,24250.0,32300.0,31600.0,15681.0,15398.0
20041117,885.42,9120.0,9230.0,12400.0,12500.0,106000.0,107500.0,54800.0,54100.0,10900.0,10950.0,179000.0,181000.0,63000.0,61900.0,24350.0,24750.0,32300.0,32000.0,15539.0,15965.0
20041118,875.84,9300.0,9270.0,12700.0,11900.0,108000.0,107500.0,54200.0,52600.0,10800.0,10700.0,181500.0,181000.0,62700.0,62200.0,24400.0,24800.0,31650.0,31400.0,15586.0,14926.0
20041119,867.03,9200.0,9080.0,12100.0,12150.0,107000.0,106000.0,52600.0,53200.0,10650.0,10500.0,178500.0,177000.0,62900.0,62500.0,24750.0,24500.0,31700.0,31500.0,15209.0,15256.0
20041122,849.99,8840.0,8800.0,11850.0,11700.0,103500.0,103000.0,52200.0,51900.0,10350.0,10100.0,177000.0,174500.0,63000.0,63000.0,24600.0,24150.0,32000.0,32200.0,15209.0,15115.0
20041123,860.4,8900.0,8820.0,11750.0,11600.0,104500.0,106000.0,52300.0,53200.0,10150.0,10100.0,176500.0,179000.0,64000.0,63700.0,24200.0,24450.0,32000.0,31650.0,15067.0,15115.0
20041124,872.56,8760.0,8790.0,11550.0,11400.0,105500.0,106500.0,52700.0,54400.0,10100.0,10150.0,177000.0,182500.0,63900.0,65400.0,24550.0,25200.0,31600.0,32800.0,15114.0,15445.0
20041125,872.49,8800.0,8820.0,11400.0,11050.0,108000.0,105000.0,54000.0,54100.0,10350.0,10200.0,182500.0,187000.0,65400.0,63900.0,25200.0,25050.0,32500.0,32800.0,15445.0,15067.0
20041126,858.12,8770.0,8660.0,10900.0,10550.0,105000.0,106000.0,54100.0,52500.0,10150.0,10050.0,190000.0,189000.0,63900.0,62500.0,25050.0,24700.0,33000.0,32000.0,15256.0,14595.0
20041129,865.4,8580.0,8520.0,10550.0,10150.0,106500.0,105500.0,51500.0,51000.0,10100.0,10000.0,192000.0,193000.0,62500.0,60500.0,25100.0,26100.0,32000.0,32400.0,14547.0,14737.0
20041130,878.06,8540.0,8690.0,10100.0,10350.0,105500.0,107500.0,50800.0,51600.0,10000.0,9990.0,195500.0,195500.0,61000.0,62400.0,26000.0,26200.0,32950.0,33400.0,14831.0,15162.0
20041201,876.8,8570.0,8580.0,10250.0,10700.0,106500.0,105000.0,51000.0,51000.0,9980.0,9800.0,195500.0,195000.0,62500.0,60500.0,26100.0,26000.0,33300.0,33000.0,15303.0,15587.0
20041202,884.1,8720.0,8570.0,10950.0,10350.0,107000.0,105500.0,52100.0,51200.0,10000.0,9850.0,198000.0,203000.0,61700.0,62500.0,26100.0,26200.0,33000.0,32000.0,15964.0,16059.0
20041203,882.55,8660.0,8520.0,10600.0,10650.0,107000.0,107500.0,51500.0,51800.0,9950.0,10150.0,199500.0,199500.0,63700.0,63900.0,26200.0,26300.0,32250.0,31400.0,16437.0,16059.0
20041206,870.75,8500.0,8360.0,10500.0,10400.0,107500.0,105000.0,51800.0,52000.0,10150.0,10050.0,197000.0,197500.0,63500.0,63000.0,26300.0,26100.0,31200.0,30600.0,16059.0,15634.0
20041207,861.07,8290.0,8220.0,10350.0,10500.0,104000.0,100000.0,51400.0,50500.0,10000.0,9950.0,197000.0,187000.0,64000.0,62800.0,26050.0,25950.0,30800.0,31100.0,15917.0,15304.0
20041208,871.74,8110.0,8390.0,10350.0,10450.0,99100.0,101000.0,49800.0,51400.0,9950.0,10150.0,182000.0,182500.0,62800.0,62400.0,26150.0,26550.0,31000.0,31650.0,15303.0,15304.0
20041209,861.31,8340.0,8260.0,10500.0,10550.0,100000.0,99100.0,51300.0,50500.0,10100.0,9790.0,183500.0,184000.0,62600.0,61500.0,26500.0,26600.0,31800.0,31000.0,15492.0,15304.0
20041210,844.85,8220.0,8120.0,10700.0,10350.0,98600.0,100500.0,50300.0,50200.0,9850.0,9910.0,182000.0,179500.0,61600.0,60100.0,27000.0,25800.0,31350.0,31000.0,15398.0,14784.0
20041213,844.2,8000.0,8040.0,10400.0,10400.0,100500.0,102500.0,50000.0,51200.0,9910.0,10100.0,178500.0,179500.0,59800.0,60700.0,25700.0,26250.0,30600.0,31150.0,14783.0,14595.0
20041214,849.4,8040.0,8250.0,10500.0,11000.0,102500.0,106000.0,50700.0,52300.0,10000.0,9940.0,182000.0,186500.0,61100.0,61400.0,26300.0,25900.0,31150.0,31000.0,14453.0,14690.0
20041215,868.84,8360.0,8570.0,11200.0,11600.0,107000.0,108500.0,52500.0,53200.0,9960.0,10100.0,186000.0,188000.0,61500.0,64300.0,25700.0,26800.0,31200.0,31300.0,14547.0,15115.0
20041216,873.7,8670.0,8800.0,11750.0,11550.0,109500.0,112000.0,53300.0,53200.0,10150.0,10250.0,186500.0,184000.0,64600.0,63500.0,27000.0,26450.0,31600.0,31500.0,15114.0,15870.0
20041217,875.13,8820.0,8880.0,11650.0,11600.0,112500.0,111000.0,52900.0,53700.0,10300.0,10050.0,184000.0,184000.0,63400.0,63500.0,26450.0,26200.0,31900.0,32000.0,15917.0,16012.0
20041220,884.31,8740.0,8900.0,11600.0,11500.0,111000.0,114500.0,53400.0,53800.0,10050.0,10050.0,181000.0,187500.0,62600.0,63500.0,26050.0,26950.0,32100.0,31800.0,15775.0,15587.0
20041221,882.82,8920.0,8920.0,11450.0,11550.0,114500.0,112500.0,53900.0,53400.0,9950.0,10150.0,188000.0,189000.0,64000.0,63500.0,26500.0,27400.0,31800.0,31700.0,15586.0,15587.0
20041222,883.38,8970.0,8850.0,11750.0,11400.0,114000.0,111000.0,53600.0,52900.0,10150.0,10400.0,190500.0,190000.0,64100.0,64000.0,27400.0,27200.0,31800.0,31800.0,15586.0,15304.0
20041223,876.88,8900.0,8690.0,11500.0,11000.0,111000.0,107500.0,53100.0,53000.0,10400.0,10500.0,190500.0,192000.0,63500.0,62300.0,27350.0,27250.0,31800.0,31300.0,15303.0,15209.0
20041224,879.92,8690.0,8660.0,11000.0,11000.0,107500.0,108500.0,52800.0,53500.0,10350.0,10700.0,192000.0,192500.0,61700.0,62000.0,27100.0,27100.0,31500.0,31700.0,15398.0,15351.0
20041227,876.98,8660.0,8750.0,11000.0,10900.0,108500.0,109000.0,53400.0,52400.0,10600.0,10700.0,194000.0,192500.0,62400.0,61500.0,27200.0,26800.0,31850.0,31950.0,15161.0,15540.0
20041228,878.43,8720.0,8720.0,10800.0,10600.0,107500.0,108000.0,52100.0,52000.0,10700.0,10950.0,193500.0,194000.0,61200.0,61700.0,26850.0,27550.0,31450.0,32000.0,15398.0,15729.0
20041229,884.27,8680.0,8890.0,10750.0,11200.0,107500.0,110000.0,52000.0,53700.0,10600.0,10900.0,189500.0,186500.0,61300.0,63100.0,26700.0,27000.0,31000.0,31000.0,15303.0,15587.0
