기준일자,KOSPI지수(종가),A000270(기아-시가),A000270(기아-종가),A000660(SK하이닉스-시가),A000660(SK하이닉스-종가),A005380(현대차-시가),A005380(현대차-종가),A005490(POSCO홀딩스-시가),A005490(POSCO홀딩스-종가),A005930(삼성전자-시가),A005930(삼성전자-종가),A005935(삼성전자우-시가),A005935(삼성전자우-종가),A006400(삼성SDI-시가),A006400(삼성SDI-종가),A035420(NAVER-시가),A035420(NAVER-종가),A035720(카카오-시가),A035720(카카오-종가),A051910(LG화학-시가),A051910(LG화학-종가)
20010801,562.79,8750.0,8850.0,27776.0,31014.0,22100.0,22300.0,88200.0,88600.0,3829.0,3960.0,1558.0,1620.0,53000.0,54000.0,,,5648.0,6014.0,20621.0,21049.0
20010802,567.46,8820.0,9280.0,32880.0,31701.0,21900.0,23200.0,89000.0,90900.0,4020.0,3910.0,1630.0,1636.0,54900.0,55000.0,,,6102.0,5915.0,21261.0,20409.0
20010803,568.69,9350.0,9580.0,32094.0,31898.0,23500.0,23000.0,92700.0,92900.0,4000.0,3990.0,1640.0,1648.0,55800.0,55400.0,,,6004.0,5960.0,20480.0,21831.0
20010806,569.37,9540.0,9190.0,30917.0,35137.0,23200.0,22700.0,92900.0,90400.0,3930.0,3980.0,1638.0,1642.0,54900.0,56000.0,,,5898.0,6246.0,21333.0,21831.0
20010807,567.5,9010.0,8710.0,33370.0,33075.0,22450.0,22000.0,90300.0,88600.0,3880.0,3860.0,1602.0,1604.0,55000.0,56800.0,,,6156.0,6576.0,21333.0,21831.0
20010808,565.94,8860.0,8790.0,33370.0,31701.0,22150.0,22300.0,88600.0,87600.0,3820.0,3800.0,1584.0,1576.0,56800.0,56500.0,,,6576.0,6371.0,22043.0,22258.0
20010809,549.67,8500.0,8360.0,29837.0,30033.0,21900.0,21900.0,86700.0,86000.0,3690.0,3660.0,1540.0,1518.0,55200.0,54800.0,,,6245.0,6451.0,21760.0,21191.0
20010810,555.34,8360.0,8340.0,30622.0,30327.0,21900.0,21250.0,87000.0,86900.0,3710.0,3730.0,1540.0,1556.0,55500.0,55500.0,,,6540.0,6389.0,21332.0,21049.0
20010813,562.0,8360.0,8350.0,30328.0,29542.0,21250.0,20700.0,87000.0,86000.0,3770.0,3830.0,1480.0,1560.0,55500.0,54700.0,,,6388.0,6281.0,21119.0,21689.0
20010814,577.15,8400.0,8540.0,31407.0,32781.0,20600.0,21000.0,85500.0,88500.0,3900.0,3950.0,1580.0,1622.0,54800.0,55200.0,,,6352.0,6424.0,21760.0,22471.0
20010816,580.95,8540.0,8560.0,31506.0,32781.0,20000.0,20250.0,87100.0,89500.0,3840.0,3900.0,1600.0,1602.0,54100.0,54900.0,,,6245.0,6255.0,22185.0,22969.0
20010817,580.99,8600.0,8570.0,33567.0,31996.0,20000.0,20100.0,89400.0,90000.0,3900.0,3920.0,1620.0,1616.0,54200.0,54700.0,,,6424.0,6728.0,23111.0,23751.0
20010820,567.09,8570.0,8480.0,29739.0,29935.0,19500.0,19800.0,89400.0,90100.0,3800.0,3800.0,1566.0,1580.0,53600.0,52200.0,,,6584.0,6781.0,23323.0,22898.0
20010821,568.68,8490.0,8600.0,31015.0,30720.0,19950.0,21200.0,90700.0,92000.0,3820.0,3720.0,1574.0,1570.0,53000.0,54000.0,,,7030.0,6772.0,22755.0,23040.0
20010822,574.87,8640.0,8600.0,30033.0,31996.0,21000.0,21750.0,92000.0,93000.0,3629.0,3850.0,1570.0,1594.0,53500.0,53700.0,,,6682.0,7316.0,23039.0,22898.0
20010823,570.07,8640.0,8600.0,32978.0,27481.0,21850.0,20900.0,93700.0,93500.0,3869.0,3850.0,1610.0,1594.0,54100.0,53200.0,,,7307.0,7049.0,23111.0,23182.0
20010824,569.31,8640.0,8500.0,26107.0,24635.0,20700.0,20700.0,92100.0,93000.0,3840.0,3840.0,1594.0,1586.0,53000.0,53000.0,,,7147.0,7192.0,23466.0,23040.0
20010827,578.74,8580.0,8800.0,23654.0,21003.0,21200.0,21450.0,94100.0,95000.0,3960.0,3980.0,1620.0,1620.0,53300.0,54300.0,,,7334.0,7013.0,23324.0,23751.0
20010828,576.51,8830.0,8930.0,20513.0,21494.0,21700.0,22400.0,95300.0,95100.0,4000.0,3940.0,1602.0,1614.0,53900.0,55000.0,,,6869.0,6736.0,23751.0,23751.0
20010829,565.63,8930.0,8800.0,20120.0,18353.0,22400.0,22200.0,94100.0,94200.0,3900.0,3930.0,1582.0,1612.0,54500.0,54400.0,,,6602.0,6353.0,23181.0,23467.0
20010830,564.36,8800.0,8700.0,15998.0,17274.0,22000.0,22400.0,93000.0,93600.0,3840.0,3920.0,1598.0,1620.0,54200.0,53900.0,,,6442.0,6255.0,23323.0,23467.0
20010831,545.11,8700.0,8520.0,15998.0,16292.0,22000.0,21300.0,91000.0,90500.0,3860.0,3800.0,1600.0,1600.0,52800.0,53000.0,,,5933.0,5800.0,23323.0,22756.0
20010903,541.83,8520.0,8450.0,17078.0,15703.0,21300.0,20700.0,90500.0,91000.0,3810.0,3760.0,1600.0,1580.0,53900.0,53600.0,,,5835.0,5889.0,22754.0,22969.0
20010904,558.79,8450.0,8700.0,16391.0,18059.0,21000.0,22000.0,92000.0,95000.0,3760.0,3930.0,1560.0,1636.0,54400.0,54600.0,,,5817.0,5996.0,23750.0,22969.0
20010905,551.91,8700.0,8760.0,17863.0,19237.0,21900.0,22350.0,93600.0,93700.0,3840.0,3790.0,1590.0,1580.0,53600.0,54500.0,,,5782.0,5800.0,22755.0,23324.0
20010906,552.59,8770.0,8760.0,20807.0,22083.0,22400.0,22200.0,94000.0,94700.0,3800.0,3770.0,1582.0,1588.0,54200.0,53100.0,,,5799.0,5978.0,23182.0,22613.0
20010907,555.08,8760.0,8790.0,23457.0,25322.0,22000.0,23000.0,93500.0,95000.0,3760.0,3820.0,1550.0,1564.0,52500.0,52500.0,,,5888.0,6031.0,22755.0,23182.0
20010910,550.73,8790.0,8670.0,26500.0,27481.0,22800.0,22900.0,93000.0,91400.0,3770.0,3830.0,1558.0,1564.0,51700.0,52200.0,,,5978.0,5898.0,22755.0,22471.0
20010911,540.57,8720.0,8750.0,26009.0,23359.0,23000.0,22100.0,90000.0,88500.0,3800.0,3740.0,1564.0,1530.0,52000.0,52500.0,,,6049.0,5791.0,22755.0,22542.0
20010912,475.6,7440.0,7440.0,19924.0,19924.0,18800.0,18800.0,81100.0,80100.0,3200.0,3230.0,1302.0,1312.0,45100.0,45500.0,,,5104.0,5104.0,19200.0,19200.0
20010913,499.25,7540.0,7500.0,18354.0,22868.0,19000.0,18750.0,84100.0,84100.0,3360.0,3430.0,1320.0,1384.0,47100.0,47600.0,,,5014.0,5059.0,19200.0,20764.0
20010914,482.29,7500.0,6400.0,23163.0,19531.0,18750.0,17000.0,84100.0,83100.0,3440.0,3390.0,1370.0,1352.0,48500.0,47600.0,,,5103.0,4541.0,20622.0,20622.0
20010917,468.76,6410.0,6200.0,20513.0,16685.0,16300.0,16100.0,80200.0,84000.0,3300.0,3280.0,1300.0,1266.0,46500.0,46000.0,,,4604.0,4283.0,20622.0,21333.0
20010918,484.93,6320.0,6700.0,18648.0,19138.0,16600.0,16850.0,84000.0,84400.0,3390.0,3350.0,1330.0,1320.0,47000.0,46000.0,,,4621.0,4791.0,21333.0,21333.0
20010919,486.75,6900.0,6910.0,18943.0,18550.0,16700.0,16700.0,84000.0,83000.0,3300.0,3280.0,1308.0,1294.0,46100.0,45800.0,,,4907.0,4979.0,21333.0,21191.0
20010920,480.27,7000.0,6560.0,18943.0,18157.0,16500.0,15750.0,81100.0,80300.0,3200.0,3080.0,1274.0,1240.0,44700.0,43200.0,,,4906.0,4889.0,20622.0,20622.0
20010921,472.31,6250.0,6300.0,17274.0,17961.0,15050.0,14950.0,77300.0,74000.0,2900.0,2850.0,1120.0,1200.0,42000.0,40000.0,,,4799.0,5469.0,20195.0,20622.0
20010924,482.19,6300.0,6780.0,18256.0,18255.0,15000.0,15550.0,73500.0,75200.0,2810.0,2960.0,1164.0,1220.0,39500.0,40400.0,,,5585.0,5371.0,20123.0,20409.0
20010925,472.13,7000.0,6560.0,19531.0,17470.0,16100.0,15750.0,76200.0,75200.0,3060.0,2860.0,1268.0,1168.0,41500.0,38500.0,,,5657.0,4863.0,20551.0,19484.0
20010926,472.85,6690.0,6750.0,17863.0,17175.0,16200.0,16500.0,74000.0,75800.0,2820.0,2830.0,1182.0,1168.0,39000.0,39150.0,,,4960.0,4818.0,19483.0,19556.0
20010927,472.38,6600.0,6940.0,16783.0,17862.0,16650.0,17100.0,75400.0,76800.0,2760.0,2810.0,1148.0,1176.0,38500.0,39400.0,,,4755.0,4872.0,19271.0,19484.0
20010928,479.68,6970.0,7090.0,17667.0,17372.0,17000.0,16800.0,77400.0,80700.0,2880.0,2800.0,1178.0,1178.0,39600.0,42500.0,,,4871.0,5059.0,19555.0,19911.0
20011004,500.64,7790.0,8150.0,18746.0,18746.0,18500.0,19300.0,85000.0,85400.0,3000.0,2910.0,1240.0,1202.0,44000.0,44950.0,,,5442.0,5532.0,20622.0,20480.0
20011005,501.92,8400.0,8450.0,18844.0,21494.0,19400.0,18800.0,85400.0,84000.0,2920.0,2950.0,1212.0,1196.0,44950.0,44800.0,,,5389.0,5148.0,20763.0,20409.0
20011008,496.13,8000.0,8050.0,21985.0,21200.0,18400.0,18550.0,82800.0,81500.0,2940.0,2920.0,1200.0,1178.0,45300.0,44100.0,,,5022.0,4996.0,20407.0,20196.0
20011009,507.61,8110.0,8140.0,22574.0,21788.0,18600.0,18700.0,83000.0,84000.0,2960.0,3030.0,1204.0,1240.0,44300.0,46500.0,,,5175.0,5318.0,20337.0,20764.0
20011010,503.46,8140.0,8220.0,21200.0,20316.0,18100.0,17950.0,84000.0,84000.0,2990.0,2980.0,1216.0,1214.0,46500.0,47400.0,,,5174.0,5130.0,21047.0,20836.0
20011011,517.05,8370.0,8380.0,21494.0,21003.0,18600.0,18650.0,86000.0,85000.0,3080.0,3180.0,1258.0,1278.0,48400.0,47900.0,,,5567.0,5228.0,21191.0,21262.0
20011012,516.4,8500.0,8380.0,21691.0,20611.0,19000.0,19000.0,85600.0,84400.0,3320.0,3260.0,1302.0,1330.0,49100.0,48400.0,,,5406.0,5460.0,21048.0,21120.0
20011015,513.99,8380.0,8380.0,20709.0,20709.0,18450.0,18700.0,82800.0,84200.0,3200.0,3200.0,1304.0,1310.0,48350.0,49050.0,,,5675.0,5443.0,20693.0,21120.0
20011016,521.91,8380.0,8400.0,20219.0,19924.0,18800.0,19100.0,84300.0,85600.0,3160.0,3180.0,1300.0,1320.0,49800.0,49300.0,,,5442.0,5478.0,21261.0,21689.0
20011017,528.29,8450.0,8410.0,20219.0,19924.0,19200.0,19900.0,87500.0,85500.0,3260.0,3280.0,1340.0,1356.0,50000.0,50500.0,,,5567.0,5576.0,22044.0,22613.0
20011018,524.21,8410.0,8450.0,19335.0,18648.0,19550.0,19250.0,84800.0,86400.0,3230.0,3260.0,1334.0,1330.0,50000.0,50000.0,,,5585.0,5978.0,22613.0,23040.0
20011019,528.04,8500.0,8450.0,18256.0,19727.0,18850.0,18800.0,84300.0,85000.0,3300.0,3400.0,1328.0,1380.0,50000.0,50200.0,,,5906.0,5719.0,23039.0,22969.0
20011022,528.7,8450.0,8450.0,19826.0,19433.0,19050.0,18700.0,85000.0,84200.0,3460.0,3390.0,1408.0,1394.0,49100.0,52000.0,,,5808.0,5737.0,23465.0,23538.0
20011023,530.5,8500.0,8680.0,19826.0,18451.0,18700.0,18800.0,84300.0,83800.0,3500.0,3480.0,1412.0,1424.0,52500.0,52000.0,,,5799.0,5594.0,23324.0,23040.0
20011024,541.49,8680.0,8680.0,17961.0,17666.0,19000.0,19600.0,84200.0,86500.0,3560.0,3710.0,1446.0,1526.0,52900.0,53500.0,,,5522.0,5692.0,22256.0,24036.0
20011025,542.19,8730.0,8680.0,17863.0,18550.0,19800.0,19850.0,86900.0,86700.0,3700.0,3660.0,1540.0,1510.0,54000.0,54400.0,,,5710.0,5568.0,24533.0,23253.0
20011026,543.41,8750.0,8680.0,19041.0,18451.0,20000.0,20700.0,86500.0,88600.0,3660.0,3620.0,1522.0,1498.0,53800.0,51900.0,,,5657.0,5541.0,23252.0,22827.0
20011029,547.87,8680.0,8690.0,19237.0,19433.0,20700.0,20300.0,89300.0,87400.0,3660.0,3680.0,1502.0,1498.0,52300.0,52200.0,,,5442.0,5434.0,22897.0,22542.0
20011030,533.87,8690.0,8610.0,18943.0,19040.0,20000.0,20300.0,87300.0,87500.0,3540.0,3480.0,1460.0,1430.0,51000.0,51300.0,,,5335.0,5228.0,22186.0,22542.0
20011031,537.81,8460.0,8390.0,19924.0,21887.0,20150.0,20800.0,86800.0,89000.0,3410.0,3470.0,1418.0,1474.0,50400.0,52000.0,,,5183.0,5291.0,22754.0,22756.0
20011101,544.09,8200.0,8250.0,24341.0,25125.0,21000.0,20900.0,89000.0,89000.0,3540.0,3580.0,1450.0,1514.0,52900.0,53000.0,,,5290.0,5362.0,22542.0,23040.0
20011102,550.57,8300.0,8070.0,25715.0,24340.0,21000.0,21600.0,88900.0,89500.0,3630.0,3660.0,1514.0,1530.0,53500.0,53800.0,,,5452.0,5327.0,23040.0,22684.0
20011105,561.62,8300.0,9200.0,25420.0,24831.0,21900.0,22700.0,90000.0,90200.0,3670.0,3700.0,1538.0,1550.0,53900.0,54000.0,,,5389.0,5389.0,22754.0,22756.0
20011106,565.47,9200.0,8990.0,25126.0,23751.0,22700.0,22300.0,90500.0,93800.0,3780.0,3800.0,1558.0,1550.0,54000.0,54000.0,,,5531.0,5478.0,23040.0,22400.0
20011107,562.03,9100.0,8700.0,22967.0,23359.0,22500.0,22700.0,93800.0,92500.0,3820.0,3810.0,1560.0,1554.0,54000.0,53400.0,,,5513.0,5353.0,22400.0,22400.0
20011108,573.04,8890.0,9110.0,23948.0,23555.0,23200.0,22850.0,92600.0,93800.0,3810.0,3860.0,1554.0,1578.0,53400.0,54000.0,,,5353.0,5380.0,22471.0,23111.0
20011109,576.75,8950.0,8900.0,24243.0,27088.0,22700.0,22600.0,94700.0,96500.0,3900.0,3970.0,1582.0,1640.0,54000.0,53300.0,,,5308.0,5398.0,23394.0,23609.0
20011112,584.48,8900.0,9100.0,30230.0,31112.0,22800.0,22500.0,97000.0,97000.0,4010.0,4000.0,1660.0,1660.0,53300.0,54000.0,,,5398.0,5559.0,24320.0,24462.0
20011113,588.83,9000.0,9500.0,31800.0,32192.0,22300.0,23500.0,96500.0,97600.0,3920.0,4000.0,1660.0,1640.0,53300.0,55100.0,,,5585.0,5621.0,24461.0,25316.0
20011114,606.68,9600.0,9600.0,33174.0,35922.0,23750.0,23850.0,97700.0,100000.0,4100.0,4300.0,1668.0,1728.0,55400.0,57800.0,,,5746.0,5675.0,25314.0,24889.0
20011115,606.44,9600.0,9770.0,35137.0,33959.0,23850.0,24000.0,100000.0,100000.0,4210.0,4190.0,1696.0,1738.0,57700.0,58800.0,,,5728.0,5398.0,24888.0,25600.0
20011116,610.88,9650.0,9820.0,33959.0,35333.0,24000.0,24550.0,101000.0,105000.0,4160.0,4180.0,1738.0,1740.0,58500.0,58400.0,,,5353.0,5407.0,25742.0,25102.0
20011119,626.43,9900.0,10200.0,35726.0,37885.0,25100.0,25800.0,105000.0,108000.0,4100.0,4370.0,1722.0,1780.0,57400.0,58200.0,,,5318.0,5443.0,24320.0,24604.0
20011120,616.33,10400.0,9730.0,38278.0,33664.0,26900.0,26000.0,108000.0,104000.0,4400.0,4270.0,1785.0,1770.0,58500.0,56700.0,,,5531.0,5371.0,24888.0,25600.0
20011121,615.45,9600.0,9500.0,33370.0,34646.0,25350.0,26300.0,101000.0,104000.0,4160.0,4220.0,1712.0,1760.0,56400.0,55700.0,,,5370.0,5353.0,25599.0,25458.0
20011122,624.56,9500.0,9610.0,35431.0,37983.0,26300.0,26900.0,104000.0,108500.0,4230.0,4320.0,1760.0,1804.0,55700.0,57000.0,,,5263.0,5246.0,25457.0,25884.0
20011123,645.18,9520.0,9890.0,38278.0,37492.0,26600.0,27400.0,110000.0,114000.0,4340.0,4440.0,1800.0,1898.0,57000.0,58900.0,,,5228.0,5407.0,26240.0,27520.0
20011126,674.56,9950.0,9920.0,38670.0,38179.0,27050.0,27400.0,114000.0,114500.0,4470.0,4600.0,1960.0,1944.0,60000.0,61100.0,,,5532.0,5532.0,28301.0,30009.0
20011127,670.1,10000.0,10050.0,39259.0,41811.0,26900.0,26400.0,114500.0,114500.0,4640.0,4620.0,1944.0,1910.0,60600.0,60000.0,,,5888.0,6067.0,30008.0,29582.0
20011128,632.02,10000.0,9120.0,41811.0,38081.0,26000.0,24100.0,112000.0,105000.0,4540.0,4380.0,1890.0,1816.0,59300.0,57500.0,,,6245.0,5496.0,29582.0,28444.0
20011129,628.86,8980.0,9200.0,37394.0,40240.0,23500.0,24200.0,103000.0,105000.0,4290.0,4200.0,1744.0,1836.0,57500.0,58000.0,,,5514.0,5639.0,27305.0,28516.0
20011130,643.89,9700.0,9270.0,42302.0,42105.0,24500.0,25400.0,104000.0,107000.0,4460.0,4360.0,1877.0,1838.0,59500.0,58000.0,,,5710.0,5514.0,28515.0,30862.0
20011203,650.66,9370.0,9280.0,42793.0,48387.0,25500.0,26650.0,107000.0,107000.0,4430.0,4490.0,1820.0,1890.0,57900.0,59500.0,,,5353.0,5478.0,31146.0,31431.0
20011204,649.9,9240.0,9130.0,52313.0,52214.0,26300.0,26100.0,104000.0,108000.0,4530.0,4600.0,1884.0,1920.0,60000.0,60500.0,,,5442.0,5639.0,30576.0,29867.0
20011205,688.31,9210.0,9690.0,54178.0,54570.0,26300.0,26400.0,111000.0,117500.0,4760.0,5290.0,1980.0,2200.0,61000.0,64300.0,,,5764.0,5800.0,30577.0,30720.0
20011206,686.61,9700.0,9350.0,56730.0,53785.0,26800.0,26300.0,123000.0,120000.0,5560.0,5500.0,2360.0,2240.0,65900.0,63000.0,,,6245.0,5871.0,31643.0,31289.0
20011207,704.5,9350.0,9740.0,52019.0,55944.0,26500.0,27400.0,123000.0,127000.0,5400.0,5670.0,2250.0,2400.0,62100.0,62500.0,,,6013.0,6424.0,31288.0,32853.0
20011210,668.77,9810.0,9710.0,55257.0,52411.0,27300.0,25500.0,124500.0,114500.0,5580.0,5200.0,2330.0,2220.0,62500.0,59500.0,,,6548.0,6852.0,32283.0,30507.0
20011211,670.08,9600.0,9620.0,51037.0,52018.0,25600.0,25750.0,114500.0,117000.0,5040.0,5170.0,2100.0,2210.0,59500.0,59400.0,,,6692.0,6478.0,30363.0,30436.0
20011212,681.43,9500.0,9450.0,51037.0,51527.0,26000.0,26400.0,117000.0,119000.0,5160.0,5400.0,2220.0,2230.0,58600.0,59000.0,,,6602.0,6977.0,29013.0,30364.0
20011213,676.59,9300.0,9210.0,51037.0,47896.0,26800.0,27200.0,115000.0,115500.0,5400.0,5300.0,2200.0,2280.0,59000.0,57700.0,,,6869.0,6995.0,30506.0,32284.0
20011214,665.2,9130.0,9050.0,45835.0,46325.0,26850.0,26500.0,114000.0,114000.0,5110.0,5100.0,2200.0,2190.0,57900.0,56900.0,,,6789.0,6549.0,32142.0,32142.0
20011217,648.28,9000.0,8740.0,46522.0,47994.0,26000.0,25500.0,114000.0,113000.0,5010.0,5010.0,2140.0,2150.0,56100.0,54300.0,,,6451.0,6371.0,30790.0,30436.0
20011218,643.76,8620.0,8500.0,48780.0,40829.0,26000.0,25300.0,113000.0,112500.0,5080.0,5210.0,2200.0,2200.0,53800.0,53900.0,,,6415.0,5835.0,30648.0,29440.0
20011219,647.05,8700.0,8620.0,42596.0,39750.0,25800.0,25850.0,115500.0,110000.0,5310.0,5280.0,2240.0,2180.0,53700.0,54500.0,,,5835.0,5746.0,29865.0,28516.0
20011220,664.51,8500.0,8850.0,39750.0,40044.0,25800.0,26050.0,112500.0,113500.0,5200.0,5300.0,2180.0,2220.0,54800.0,55400.0,,,5639.0,5773.0,28727.0,29298.0
20011221,644.71,8510.0,8300.0,38769.0,38277.0,25000.0,24350.0,113000.0,114500.0,5100.0,5030.0,2170.0,2130.0,55400.0,54200.0,,,5567.0,5496.0,28160.0,28444.0
20011224,646.49,8350.0,8190.0,38867.0,39651.0,24350.0,23850.0,115000.0,115000.0,5050.0,5050.0,2150.0,2090.0,54500.0,54300.0,,,5460.0,5487.0,28727.0,29369.0
20011226,653.87,8230.0,8300.0,40928.0,45540.0,24000.0,24750.0,114000.0,112000.0,5130.0,5160.0,2110.0,2130.0,54300.0,55300.0,,,5460.0,5496.0,28657.0,29013.0
20011227,668.55,8110.0,8440.0,47504.0,45540.0,24100.0,25800.0,112000.0,116500.0,5200.0,5400.0,2100.0,2180.0,54900.0,56500.0,,,5728.0,5800.0,29154.0,29867.0
20011228,693.7,8620.0,8860.0,47504.0,47503.0,26500.0,26900.0,121000.0,122000.0,5600.0,5580.0,2240.0,2270.0,56900.0,58000.0,,,5853.0,5880.0,30293.0,30933.0
20020102,724.95,9000.0,9200.0,49467.0,54570.0,26900.0,28500.0,119000.0,122000.0,5660.0,6160.0,2310.0,2560.0,58000.0,58600.0,,,5924.0,5942.0,30932.0,31289.0
20020103,727.66,9200.0,9200.0,55944.0,55944.0,28900.0,28800.0,123000.0,120000.0,6100.0,6040.0,2600.0,2510.0,58600.0,57600.0,,,6013.0,5862.0,31786.0,33422.0
20020104,747.72,9430.0,9210.0,59281.0,57711.0,29500.0,28600.0,125000.0,127000.0,6380.0,6380.0,2619.0,2550.0,57800.0,57400.0,,,6004.0,6335.0,33421.0,35556.0
20020107,751.48,9210.0,9100.0,57319.0,56140.0,28600.0,29400.0,129000.0,130000.0,6260.0,6360.0,2570.0,2540.0,57400.0,56700.0,,,6584.0,6290.0,35982.0,35200.0
20020108,734.76,9030.0,8950.0,54865.0,55061.0,29200.0,29900.0,128000.0,127000.0,6390.0,6230.0,2480.0,2500.0,56000.0,54600.0,,,6378.0,6031.0,34843.0,34987.0
20020109,751.61,8900.0,9220.0,55650.0,63305.0,29900.0,30500.0,125000.0,125500.0,6210.0,6450.0,2500.0,2640.0,53900.0,54500.0,,,6120.0,6067.0,34417.0,34844.0
20020110,728.23,9300.0,8640.0,65170.0,61244.0,30300.0,27950.0,125000.0,117500.0,6360.0,6160.0,2579.0,2610.0,54500.0,53500.0,,,5924.0,6156.0,34843.0,35698.0
20020111,727.36,8830.0,8980.0,59870.0,59477.0,28400.0,28550.0,120000.0,121000.0,6240.0,6120.0,2580.0,2550.0,53500.0,53800.0,,,6111.0,5969.0,35696.0,35769.0
20020114,744.03,9000.0,8940.0,58889.0,62127.0,28550.0,28850.0,121000.0,123500.0,6050.0,6600.0,2540.0,2720.0,53800.0,54700.0,,,5978.0,5907.0,35981.0,34916.0
20020115,718.64,9010.0,9030.0,59183.0,55355.0,28800.0,28500.0,123000.0,121500.0,6430.0,6240.0,2640.0,2550.0,54000.0,52800.0,,,5782.0,5666.0,34274.0,33209.0
20020116,710.95,9040.0,8820.0,54374.0,52509.0,28300.0,27600.0,119000.0,119000.0,6150.0,6030.0,2520.0,2470.0,52700.0,51700.0,,,5665.0,5853.0,32711.0,32142.0
20020117,713.5,8660.0,8800.0,51430.0,51037.0,26800.0,28200.0,119000.0,119000.0,5900.0,6000.0,2410.0,2460.0,50700.0,51400.0,,,5888.0,5844.0,32142.0,33422.0
20020118,708.47,8800.0,8470.0,51430.0,47111.0,28200.0,27050.0,120000.0,123000.0,6010.0,5920.0,2460.0,2410.0,51400.0,50500.0,,,5978.0,5746.0,33777.0,34133.0
20020121,717.35,8400.0,8640.0,45443.0,46620.0,26700.0,27800.0,122000.0,125000.0,5800.0,5820.0,2360.0,2380.0,50500.0,49700.0,,,5674.0,5657.0,33705.0,34489.0
20020122,724.36,8640.0,8650.0,48485.0,50742.0,28000.0,28500.0,123000.0,124500.0,5840.0,6000.0,2430.0,2400.0,50400.0,53400.0,,,5674.0,5603.0,35056.0,36836.0
20020123,742.62,8510.0,8790.0,49467.0,51429.0,28300.0,28700.0,123500.0,131000.0,5800.0,6160.0,2379.0,2470.0,53400.0,54400.0,,,5674.0,5684.0,36551.0,40391.0
20020124,757.71,8820.0,9300.0,54374.0,51037.0,29000.0,31000.0,132500.0,134000.0,6220.0,6200.0,2490.0,2470.0,55500.0,56700.0,,,5746.0,5648.0,40390.0,40747.0
20020125,774.68,9470.0,9350.0,51037.0,48681.0,30500.0,30450.0,140000.0,135000.0,6330.0,6460.0,2500.0,2560.0,57500.0,57600.0,,,5710.0,5773.0,41954.0,40818.0
20020128,780.24,9550.0,10150.0,50644.0,48877.0,30450.0,30200.0,136500.0,130500.0,6580.0,6370.0,2600.0,2520.0,58100.0,57600.0,,,5773.0,6389.0,42666.0,45013.0
20020129,774.03,10400.0,10200.0,47307.0,44951.0,30150.0,30200.0,130500.0,131000.0,6370.0,6300.0,2500.0,2500.0,57600.0,55600.0,,,6388.0,5978.0,45013.0,43733.0
20020130,749.45,9700.0,9550.0,42204.0,49466.0,29100.0,29400.0,129000.0,126500.0,6010.0,6060.0,2410.0,2440.0,54100.0,52600.0,,,5799.0,5701.0,42807.0,40676.0
20020131,748.07,9750.0,9700.0,50546.0,47896.0,29700.0,30250.0,127500.0,128500.0,6160.0,6010.0,2480.0,2420.0,54000.0,54000.0,,,5764.0,5755.0,41884.0,42382.0
20020201,742.42,9440.0,9410.0,50448.0,51331.0,30500.0,30450.0,128500.0,125500.0,6200.0,6180.0,2450.0,2440.0,54500.0,53100.0,,,5816.0,5915.0,42452.0,42027.0
20020204,730.21,9360.0,9480.0,51037.0,48092.0,29700.0,29300.0,126500.0,125500.0,6200.0,6240.0,2440.0,2420.0,53500.0,53000.0,,,5978.0,5978.0,43235.0,40960.0
20020205,739.91,9400.0,9300.0,48289.0,48485.0,28900.0,29050.0,125000.0,126500.0,6200.0,6460.0,2400.0,2500.0,52200.0,53200.0,,,5853.0,5907.0,39964.0,41031.0
20020206,741.55,9400.0,9800.0,49467.0,48779.0,29200.0,29950.0,125000.0,123000.0,6400.0,6380.0,2480.0,2470.0,53600.0,54700.0,,,5870.0,5853.0,41244.0,42453.0
20020207,727.71,9670.0,9640.0,47406.0,45933.0,29900.0,30000.0,124000.0,123000.0,6300.0,6300.0,2440.0,2420.0,54700.0,53000.0,,,5853.0,5568.0,43234.0,42667.0
20020208,739.66,9640.0,9610.0,45933.0,49662.0,30450.0,30400.0,125500.0,127000.0,6320.0,6420.0,2420.0,2560.0,52500.0,53000.0,,,5621.0,5639.0,41954.0,42169.0
20020214,796.18,9810.0,10200.0,53981.0,46522.0,32000.0,33000.0,135000.0,146000.0,6739.0,7100.0,2760.0,2940.0,53600.0,56300.0,,,5710.0,5853.0,43092.0,45156.0
20020215,783.59,9960.0,10100.0,39554.0,39553.0,33000.0,34800.0,144000.0,141500.0,6940.0,6830.0,2940.0,2980.0,56000.0,58000.0,,,5737.0,5782.0,44443.0,47716.0
20020218,790.37,10100.0,10800.0,39848.0,37492.0,35000.0,35350.0,141500.0,142000.0,6819.0,6860.0,3020.0,3200.0,58000.0,61100.0,,,5782.0,5889.0,47216.0,50489.0
20020219,782.27,11050.0,11200.0,37591.0,35333.0,35350.0,35500.0,140000.0,137500.0,6900.0,6850.0,3200.0,3090.0,61500.0,62300.0,,,5959.0,5808.0,50061.0,47716.0
20020220,776.89,10950.0,11300.0,35333.0,34646.0,34500.0,33600.0,138000.0,141000.0,6700.0,6800.0,3080.0,3340.0,62000.0,62200.0,,,5745.0,5710.0,46932.0,47289.0
20020221,787.62,11500.0,11350.0,34646.0,30622.0,34500.0,34200.0,146500.0,145000.0,6860.0,6760.0,3300.0,3050.0,63400.0,61100.0,,,5772.0,5692.0,49066.0,47644.0
